datetime,nbbike,nbdock,nbbikeoverflow,nbfreedock,nbebike,nbedock,nbebikeoverflow,nbfreeedock,station_state,kioskstate,maxbikeoverflow,creditcard,station_type,overflowactivation,station_code,overflow,duedate,densitylevel
2020-02-21T01:49:00.781Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T02:05:00.676Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T02:19:01.030Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T02:34:01.244Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T02:49:00.991Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T03:05:00.982Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T03:19:00.848Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T03:34:00.578Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T03:49:00.517Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T04:05:01.564Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T04:19:00.614Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T04:34:01.077Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T04:49:00.723Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T05:05:01.835Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T05:19:00.569Z,12,null,0,null,6,24,null,6,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T05:34:00.803Z,12,null,0,null,6,24,null,6,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T05:49:00.590Z,12,null,0,null,6,24,null,6,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T06:05:00.717Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T06:19:00.595Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T06:33:00.489Z,11,null,0,null,7,24,null,6,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T06:49:00.520Z,11,null,0,null,6,24,null,7,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T07:05:01.080Z,11,null,0,null,6,24,null,7,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T07:18:00.545Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T07:33:03.148Z,11,null,0,null,5,24,null,8,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T07:49:00.471Z,10,null,0,null,9,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T08:06:00.679Z,10,null,0,null,11,24,null,3,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T08:19:00.524Z,10,null,0,null,12,24,null,2,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T08:34:00.647Z,11,null,0,null,11,24,null,2,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T08:49:00.534Z,11,null,0,null,10,24,null,3,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T09:05:02.237Z,11,null,0,null,11,24,null,2,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T09:18:01.038Z,11,null,0,null,11,24,null,2,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T09:34:01.446Z,10,null,0,null,13,24,null,1,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T09:52:01.934Z,10,null,0,null,13,24,null,1,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T09:57:01.502Z,10,null,0,null,13,24,null,1,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T10:05:00.736Z,10,null,0,null,13,24,null,1,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T10:19:00.938Z,10,null,0,null,12,24,null,2,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T10:34:00.960Z,10,null,0,null,11,24,null,3,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T10:49:01.011Z,9,null,0,null,11,24,null,4,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T11:05:01.146Z,9,null,0,null,11,24,null,4,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T11:19:00.928Z,9,null,0,null,12,24,null,3,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T11:34:00.999Z,10,null,0,null,12,24,null,2,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T11:49:00.510Z,9,null,0,null,11,24,null,4,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T12:05:03.129Z,9,null,0,null,11,24,null,4,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T12:19:00.451Z,8,null,0,null,11,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T12:33:00.589Z,8,null,0,null,11,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T12:48:00.528Z,8,null,0,null,12,24,null,4,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T13:05:01.432Z,8,null,0,null,11,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T13:18:00.613Z,8,null,0,null,11,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T13:24:01.006Z,9,null,0,null,10,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T13:34:01.137Z,9,null,0,null,10,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T13:48:01.047Z,10,null,0,null,10,24,null,4,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T14:05:00.911Z,10,null,0,null,10,24,null,4,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T14:19:01.037Z,10,null,0,null,10,24,null,4,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T14:34:00.571Z,10,null,0,null,12,24,null,2,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T14:48:00.641Z,10,null,0,null,9,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T15:05:00.874Z,10,null,0,null,9,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T15:19:00.956Z,10,null,0,null,9,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T15:34:01.522Z,10,null,0,null,9,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T15:49:00.469Z,10,null,0,null,10,24,null,4,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T16:05:01.245Z,9,null,0,null,10,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T16:19:02.759Z,10,null,0,null,4,24,null,10,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T16:34:02.833Z,11,null,0,null,4,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T16:49:00.936Z,11,null,0,null,3,24,null,10,"Operative","yes",null,"no",null,"no","21119",null,null,null
